n_patients,n_positive,positive_rate,auc,ap,country_iso,wb_group,top_feature_1_name,top_feature_1_importance,top_feature_2_name,top_feature_2_importance,top_feature_3_name,top_feature_3_importance,top_feature_4_name,top_feature_4_importance,top_feature_5_name,top_feature_5_importance,top_feature_6_name,top_feature_6_importance,top_feature_7_name,top_feature_7_importance,top_feature_8_name,top_feature_8_importance,top_feature_9_name,top_feature_9_importance,top_feature_10_name,top_feature_10_importance
164,12.0,0.07317073170731707,0.8634868421052632,0.5282437609056979,CO,1,approach_op_,0.10347028076648712,op_img_stone_mx,0.10122573375701904,pre_indication,0.09279080480337143,pre_urgency,0.07168606668710709,op_nassar,0.06662510335445404,op_comp,0.06362323462963104,pre_img_finding_cbd,0.0589560866355896,op_performed_stc,0.043464720249176025,cbd_exploration_op_,0.035186152905225754,pre_indication_atlanta,0.031759507954120636
128,5.0,0.0390625,0.678048780487805,0.27820955769164984,EG,0,approach_op_,0.12580108642578125,pre_indication,0.09159380197525024,op_img_stone_mx,0.07758843153715134,op_comp,0.07016082853078842,pre_urgency,0.060923539102077484,op_operator_cons,0.04216260835528374,op_nassar,0.04041121155023575,pre_img_finding_cbd,0.039121709764003754,cbd_exploration_op_,0.03774860501289368,op_performed_stc,0.0364520400762558
113,1.0,0.008849557522123894,0.875,0.06666666666666667,PH,0,approach_op_,0.14145658910274506,pre_indication,0.08776819705963135,op_comp,0.07903118431568146,op_img_stone_mx,0.05407346040010452,pre_urgency,0.051323648542165756,op_operator_cons,0.05012959986925125,pre_img_finding,0.045674797147512436,op_anaes_inhaled,0.040459342300891876,cbd_exploration_op_,0.03635793179273605,op_abx_indication,0.03595668449997902
103,4.0,0.038834951456310676,0.9797979797979799,0.7041666666666666,GR,2,approach_op_,0.11632075905799866,pre_indication,0.0935184583067894,op_img_stone_mx,0.08965796232223511,op_comp,0.0732082948088646,pre_urgency,0.0677967518568039,op_performed_stc,0.04595615714788437,op_nassar,0.04574047774076462,pre_img_finding_cbd,0.042306575924158096,cbd_exploration_op_,0.03843604028224945,op_operator_cons,0.036406632512807846
93,1.0,0.010752688172043012,0.9782608695652174,0.3333333333333333,PE,1,approach_op_,0.13559786975383759,pre_indication,0.0906808152794838,op_comp,0.07715971767902374,op_img_stone_mx,0.06636262685060501,pre_urgency,0.05613119900226593,op_operator_cons,0.046601150184869766,cbd_exploration_op_,0.03851661831140518,pre_img_finding,0.036189861595630646,op_anaes_inhaled,0.03479450196027756,op_performed_stc,0.03442146256566048
84,4.0,0.047619047619047616,0.75625,0.1255656108597285,SA,2,approach_op_,0.11491374671459198,pre_indication,0.0936671644449234,op_img_stone_mx,0.09312549233436584,op_comp,0.0749187096953392,pre_urgency,0.06928779184818268,op_performed_stc,0.049509331583976746,op_nassar,0.04400843381881714,pre_img_finding_cbd,0.04206442832946777,cbd_exploration_op_,0.03842313587665558,pre_indication_atlanta,0.035105567425489426
72,3.0,0.041666666666666664,0.8067632850241546,0.4066666666666666,TN,0,approach_op_,0.14027665555477142,pre_indication,0.09056952595710754,op_comp,0.07705037295818329,op_img_stone_mx,0.06300828605890274,pre_urgency,0.053941838443279266,op_operator_cons,0.04907972365617752,cbd_exploration_op_,0.04033453017473221,pre_img_finding,0.03765381872653961,op_anaes_inhaled,0.03515831381082535,op_performed_stc,0.03414997458457947
63,1.0,0.015873015873015872,0.7258064516129032,0.05555555555555555,JO,0,approach_op_,0.13074985146522522,pre_indication,0.09193604439496994,op_comp,0.07521317154169083,op_img_stone_mx,0.07493612170219421,pre_urgency,0.05912303179502487,op_operator_cons,0.04374861717224121,cbd_exploration_op_,0.03991226851940155,op_performed_stc,0.038724612444639206,op_nassar,0.03266254812479019,pre_img_finding,0.03226161375641823
55,5.0,0.09090909090909091,0.792,0.2601368523949169,SE,2,approach_op_,0.11302292346954346,op_img_stone_mx,0.09406297653913498,pre_indication,0.09289339184761047,pre_urgency,0.06703738868236542,op_comp,0.06661039590835571,op_nassar,0.056574877351522446,pre_img_finding_cbd,0.04967782646417618,op_performed_stc,0.04301124066114426,cbd_exploration_op_,0.037350814789533615,op_operator_cons,0.03560687601566315
50,1.0,0.02,0.8367346938775511,0.1111111111111111,LY,1,approach_op_,0.12828275561332703,pre_indication,0.09167026728391647,op_comp,0.07716284692287445,op_img_stone_mx,0.0755949318408966,pre_urgency,0.06053684651851654,op_operator_cons,0.04242849722504616,op_performed_stc,0.039113640785217285,cbd_exploration_op_,0.038688451051712036,op_nassar,0.033607691526412964,pre_img_finding_cbd,0.033204980194568634
48,3.0,0.0625,0.4296296296296296,0.07425213675213675,DE,2,approach_op_,0.11335313320159912,op_img_stone_mx,0.09516298770904541,pre_indication,0.09412844479084015,op_comp,0.06920969486236572,pre_urgency,0.067957803606987,op_nassar,0.04927122965455055,pre_img_finding_cbd,0.04687840864062309,op_performed_stc,0.045051753520965576,cbd_exploration_op_,0.038589246571063995,op_operator_cons,0.03490845113992691
48,1.0,0.020833333333333332,0.9361702127659575,0.25,NZ,2,approach_op_,0.11488035321235657,op_img_stone_mx,0.09597043693065643,pre_indication,0.09415051341056824,op_comp,0.07167661935091019,pre_urgency,0.06768123805522919,op_performed_stc,0.04802700877189636,op_nassar,0.04508799687027931,pre_img_finding_cbd,0.04346789792180061,cbd_exploration_op_,0.03985871002078056,op_operator_cons,0.0345623679459095
45,3.0,0.06666666666666667,0.6349206349206349,0.41893939393939394,AR,1,approach_op_,0.12419872730970383,pre_indication,0.09306348860263824,op_img_stone_mx,0.08359633386135101,op_comp,0.07187007367610931,pre_urgency,0.06210770457983017,op_performed_stc,0.041394270956516266,op_operator_cons,0.04017475247383118,cbd_exploration_op_,0.03961529955267906,op_nassar,0.03872642293572426,pre_img_finding_cbd,0.03758811950683594
45,0.0,0.0,,,MY,1,approach_op_,0.129368856549263,pre_indication,0.09158071875572205,op_comp,0.07609079778194427,op_img_stone_mx,0.07543112337589264,pre_urgency,0.06002222001552582,op_operator_cons,0.0431356206536293,op_performed_stc,0.04045409336686134,cbd_exploration_op_,0.03957474231719971,pre_img_finding,0.03272451460361481,op_anaes_inhaled,0.031614188104867935
43,0.0,0.0,,,PL,2,approach_op_,0.13064134120941162,pre_indication,0.09258398413658142,op_img_stone_mx,0.07665891945362091,op_comp,0.07393927872180939,pre_urgency,0.05980672687292099,op_operator_cons,0.04368881508708,cbd_exploration_op_,0.040998730808496475,op_performed_stc,0.04075947403907776,op_nassar,0.03197498619556427,pre_img_finding,0.03174727410078049
40,2.0,0.05,0.9736842105263158,0.5833333333333333,HR,2,approach_op_,0.12811553478240967,pre_indication,0.09127161651849747,op_comp,0.07361932843923569,op_img_stone_mx,0.07328160852193832,pre_urgency,0.05970059707760811,op_operator_cons,0.043326638638973236,op_performed_stc,0.03961217403411865,cbd_exploration_op_,0.03756928816437721,pre_img_finding,0.0374416783452034,op_anaes_inhaled,0.0350944884121418
36,0.0,0.0,,,CN,1,approach_op_,0.14410993456840515,pre_indication,0.08998693525791168,op_comp,0.08153891563415527,op_img_stone_mx,0.06032119318842888,pre_urgency,0.053141362965106964,op_operator_cons,0.050915610045194626,cbd_exploration_op_,0.04255863279104233,op_performed_stc,0.0355968102812767,pre_img_finding,0.03532526642084122,op_anaes_inhaled,0.033330537378787994
35,1.0,0.02857142857142857,1.0,1.0,MA,0,approach_op_,0.13898663222789764,pre_indication,0.08561086654663086,op_comp,0.06966183334589005,pre_img_finding,0.05911998823285103,op_img_stone_mx,0.05166787654161453,op_operator_cons,0.05037805438041687,pre_urgency,0.04847680404782295,op_anaes_inhaled,0.04842100664973259,op_abx_indication,0.037072502076625824,cbd_exploration_op_,0.033055588603019714
34,5.0,0.14705882352941177,0.9241379310344828,0.5726190476190476,RO,2,approach_op_,0.10665326565504074,op_img_stone_mx,0.10257285088300705,pre_indication,0.0936775803565979,pre_urgency,0.0707264244556427,op_comp,0.06614882498979568,op_nassar,0.061475969851017,pre_img_finding_cbd,0.05524970591068268,op_performed_stc,0.04604864493012428,cbd_exploration_op_,0.03600604087114334,pre_indication_atlanta,0.0341472327709198
34,3.0,0.08823529411764706,0.967741935483871,0.7555555555555555,UA,0,approach_op_,0.12868614494800568,pre_indication,0.09210783243179321,op_img_stone_mx,0.07661725580692291,op_comp,0.07145838439464569,pre_urgency,0.0588676780462265,op_operator_cons,0.04277188703417778,cbd_exploration_op_,0.03839515149593353,op_performed_stc,0.036898158490657806,op_nassar,0.03500713035464287,pre_img_finding,0.03500272333621979
33,4.0,0.12121212121212122,0.7758620689655172,0.625,YE,0,approach_op_,0.12231124192476273,pre_indication,0.09313300251960754,op_img_stone_mx,0.08549864590167999,op_comp,0.07179240882396698,pre_urgency,0.0632413998246193,op_performed_stc,0.042137257754802704,op_nassar,0.04091782867908478,op_operator_cons,0.03918051719665527,cbd_exploration_op_,0.039113353937864304,pre_img_finding_cbd,0.03883752226829529
33,0.0,0.0,,,HU,2,approach_op_,0.12156763672828674,pre_indication,0.09314199537038803,op_img_stone_mx,0.0870005264878273,op_comp,0.07563113421201706,pre_urgency,0.0649360716342926,op_performed_stc,0.04646292328834534,cbd_exploration_op_,0.04050610587000847,op_operator_cons,0.03825945779681206,op_nassar,0.03763407841324806,pre_img_finding_cbd,0.03691140189766884
32,2.0,0.0625,0.6000000000000001,0.14545454545454545,BA,1,approach_op_,0.1100543737411499,pre_indication,0.09620868414640427,op_img_stone_mx,0.08956624567508698,pre_urgency,0.06948447227478027,op_comp,0.06572718173265457,op_nassar,0.051118213683366776,pre_img_finding_cbd,0.04649273678660393,op_performed_stc,0.04065980762243271,cbd_exploration_op_,0.035849761217832565,op_operator_cons,0.03484160080552101
32,0.0,0.0,,,RS,1,approach_op_,0.12634265422821045,pre_indication,0.0922718346118927,op_comp,0.07941778749227524,op_img_stone_mx,0.07847777009010315,pre_urgency,0.06368082761764526,op_performed_stc,0.04495200514793396,op_operator_cons,0.04113670811057091,cbd_exploration_op_,0.03916206210851669,op_nassar,0.03224852681159973,pre_img_finding_cbd,0.0317554771900177
32,1.0,0.03125,0.4516129032258065,0.05555555555555555,CZ,2,op_img_stone_mx,0.10843765735626221,approach_op_,0.10110755264759064,pre_indication,0.09413513541221619,pre_urgency,0.07357162982225418,op_nassar,0.0674893707036972,op_comp,0.06465961784124374,pre_img_finding_cbd,0.059368111193180084,op_performed_stc,0.04890924692153931,pre_indication_atlanta,0.03606909140944481,cbd_exploration_op_,0.03559138625860214
31,0.0,0.0,,,RU,1,approach_op_,0.14385320246219635,pre_indication,0.08998367935419083,op_comp,0.0779784768819809,op_img_stone_mx,0.05829423666000366,pre_urgency,0.05189802497625351,op_operator_cons,0.05116741731762886,cbd_exploration_op_,0.040657076984643936,pre_img_finding,0.03979888930916786,op_anaes_inhaled,0.036482006311416626,op_abx_indication,0.03262050449848175
30,0.0,0.0,,,TW,2,approach_op_,0.12246546894311905,pre_indication,0.09248778223991394,op_img_stone_mx,0.08243472129106522,op_comp,0.08055811375379562,pre_urgency,0.06671124696731567,op_performed_stc,0.04847302287817001,op_operator_cons,0.038995541632175446,cbd_exploration_op_,0.038960423320531845,op_nassar,0.034398093819618225,pre_indication_atlanta,0.033857956528663635
28,3.0,0.10714285714285714,0.84,0.373015873015873,BR,1,approach_op_,0.11779126524925232,pre_indication,0.09329614788293839,op_img_stone_mx,0.09085983037948608,op_comp,0.07222233712673187,pre_urgency,0.06612104177474976,op_performed_stc,0.04556600749492645,op_nassar,0.044327255338430405,pre_img_finding_cbd,0.04202716797590256,cbd_exploration_op_,0.039130814373493195,op_operator_cons,0.03659248352050781
27,0.0,0.0,,,KW,2,approach_op_,0.12453629076480865,pre_indication,0.092292919754982,op_img_stone_mx,0.08114712685346603,op_comp,0.07986512035131454,pre_urgency,0.0648391991853714,op_performed_stc,0.04685766249895096,op_operator_cons,0.04012397676706314,cbd_exploration_op_,0.03983123600482941,op_nassar,0.03323143720626831,pre_img_finding_cbd,0.03271479159593582
27,0.0,0.0,,,LT,2,approach_op_,0.11193400621414185,op_img_stone_mx,0.09685003757476807,pre_indication,0.09416553378105164,op_comp,0.07310988008975983,pre_urgency,0.070614293217659,op_performed_stc,0.05030106008052826,op_nassar,0.047996725887060165,pre_img_finding_cbd,0.044788289815187454,cbd_exploration_op_,0.037719111889600754,pre_indication_atlanta,0.035978760570287704
26,0.0,0.0,,,AZ,1,approach_op_,0.1427636742591858,pre_indication,0.09020037949085236,op_comp,0.07830573618412018,op_img_stone_mx,0.058977097272872925,pre_urgency,0.05268681049346924,op_operator_cons,0.050599586218595505,cbd_exploration_op_,0.04013155400753021,pre_img_finding,0.03906029462814331,op_anaes_inhaled,0.03635792434215546,op_performed_stc,0.032665543258190155
24,1.0,0.041666666666666664,0.8260869565217391,0.2,ET,0,approach_op_,0.14154581725597382,pre_indication,0.08943025022745132,op_comp,0.07992535084486008,op_img_stone_mx,0.058032575994729996,pre_urgency,0.05319400131702423,op_operator_cons,0.050079889595508575,pre_img_finding,0.03993450105190277,cbd_exploration_op_,0.038955435156822205,op_anaes_inhaled,0.03680715337395668,op_abx_indication,0.03340691328048706
24,0.0,0.0,,,GT,1,approach_op_,0.13027288019657135,pre_indication,0.09141387045383453,op_comp,0.08220025151968002,op_img_stone_mx,0.0741693377494812,pre_urgency,0.06182505935430527,op_performed_stc,0.044351592659950256,op_operator_cons,0.043361738324165344,cbd_exploration_op_,0.04056395962834358,pre_indication_atlanta,0.030672719702124596,pre_img_finding,0.02887270599603653
23,1.0,0.043478260869565216,0.9090909090909091,0.3333333333333333,CH,2,approach_op_,0.1065678820014,op_img_stone_mx,0.10288034379482269,pre_indication,0.09380669891834259,pre_urgency,0.07126985490322113,op_comp,0.06729978322982788,op_nassar,0.05999906733632088,pre_img_finding_cbd,0.05386320874094963,op_performed_stc,0.048024147748947144,cbd_exploration_op_,0.03673706203699112,pre_indication_atlanta,0.03499596565961838
23,1.0,0.043478260869565216,0.5,0.08333333333333333,FR,2,op_img_stone_mx,0.10470906645059586,approach_op_,0.10414553433656693,pre_indication,0.09354491531848907,pre_urgency,0.07223518937826157,op_comp,0.06597656011581421,op_nassar,0.0640232115983963,pre_img_finding_cbd,0.05667306110262871,op_performed_stc,0.04776802659034729,cbd_exploration_op_,0.036095041781663895,pre_indication_atlanta,0.03480392321944237
22,0.0,0.0,,,CA,2,approach_op_,0.1447962522506714,pre_indication,0.09105825424194336,op_comp,0.07477357238531113,op_img_stone_mx,0.0597536638379097,op_operator_cons,0.051670096814632416,pre_urgency,0.050888776779174805,cbd_exploration_op_,0.04144908860325813,pre_img_finding,0.039074137806892395,op_anaes_inhaled,0.036566972732543945,op_img,0.031705744564533234
21,0.0,0.0,,,LV,2,approach_op_,0.12520554661750793,pre_indication,0.09209415316581726,op_img_stone_mx,0.0803435742855072,op_comp,0.08021068572998047,pre_urgency,0.06445903331041336,op_performed_stc,0.046253375709056854,op_operator_cons,0.04051639512181282,cbd_exploration_op_,0.03992471098899841,op_nassar,0.03269409388303757,pre_img_finding_cbd,0.03244171291589737
21,0.0,0.0,,,DO,1,approach_op_,0.12721998989582062,pre_indication,0.09084068238735199,op_comp,0.0761418342590332,op_img_stone_mx,0.07305686175823212,pre_urgency,0.06146474555134773,op_operator_cons,0.042435530573129654,op_performed_stc,0.0407252162694931,cbd_exploration_op_,0.036457810550928116,pre_img_finding,0.03590044751763344,op_anaes_inhaled,0.033507440239191055
20,2.0,0.1,0.9444444444444444,0.75,SD,0,op_img_stone_mx,0.10545095056295395,approach_op_,0.10007382929325104,pre_indication,0.09339505434036255,pre_urgency,0.0742286667227745,op_nassar,0.07044501602649689,pre_img_finding_cbd,0.06352376192808151,op_comp,0.06262943148612976,op_performed_stc,0.04574698209762573,cbd_exploration_op_,0.03529864549636841,pre_indication_atlanta,0.03299231082201004
19,0.0,0.0,,,OM,2,approach_op_,0.1166623905301094,pre_indication,0.09346463531255722,op_img_stone_mx,0.09241548180580139,op_comp,0.06917162239551544,pre_urgency,0.06610241532325745,op_nassar,0.04895304888486862,pre_img_finding_cbd,0.0457739531993866,op_performed_stc,0.04422496631741524,cbd_exploration_op_,0.038602955639362335,op_operator_cons,0.03628742694854736
18,0.0,0.0,,,BG,1,approach_op_,0.13641297817230225,pre_indication,0.09108291566371918,op_comp,0.0720667690038681,op_img_stone_mx,0.06622076034545898,pre_urgency,0.05515427887439728,op_operator_cons,0.04738841578364372,pre_img_finding,0.03931913524866104,cbd_exploration_op_,0.03828711062669754,op_anaes_inhaled,0.0369681678712368,op_performed_stc,0.03376103937625885
17,1.0,0.058823529411764705,0.9375,0.5,AE,2,approach_op_,0.11400063335895538,pre_indication,0.09388253092765808,op_img_stone_mx,0.09360748529434204,op_comp,0.07582170516252518,pre_urgency,0.07042424380779266,op_performed_stc,0.05129174515604973,op_nassar,0.043502259999513626,pre_img_finding_cbd,0.04155775159597397,cbd_exploration_op_,0.03791831061244011,pre_indication_atlanta,0.03628173843026161
17,0.0,0.0,,,ZA,1,approach_op_,0.13089875876903534,pre_indication,0.09190969914197922,op_comp,0.07773667573928833,op_img_stone_mx,0.07424917817115784,pre_urgency,0.06036025285720825,op_operator_cons,0.0436701625585556,op_performed_stc,0.04141595959663391,cbd_exploration_op_,0.03998293727636337,pre_img_finding,0.0314721018075943,op_anaes_inhaled,0.030480004847049713
17,1.0,0.058823529411764705,0.875,0.3333333333333333,LK,0,approach_op_,0.11987390369176865,pre_indication,0.09296734631061554,op_img_stone_mx,0.08746641874313354,op_comp,0.07222718000411987,pre_urgency,0.06501974910497665,op_performed_stc,0.04365227743983269,op_nassar,0.04270809888839722,pre_img_finding_cbd,0.04073730483651161,cbd_exploration_op_,0.038067981600761414,op_operator_cons,0.03775019943714142
17,0.0,0.0,,,EC,1,approach_op_,0.14624914526939392,pre_indication,0.08991338312625885,op_comp,0.08157984167337418,op_img_stone_mx,0.053675152361392975,op_operator_cons,0.05227042734622955,pre_urgency,0.05086652934551239,pre_img_finding,0.03969009220600128,cbd_exploration_op_,0.03920828178524971,op_anaes_inhaled,0.037344690412282944,op_abx_indication,0.034827228635549545
16,3.0,0.1875,0.8205128205128205,0.4666666666666667,NG,0,approach_op_,0.13387513160705566,pre_indication,0.09124975651502609,op_comp,0.0759395956993103,op_img_stone_mx,0.07106664776802063,pre_urgency,0.05744292959570885,op_operator_cons,0.04560474678874016,cbd_exploration_op_,0.04056744650006294,op_performed_stc,0.03718918561935425,pre_img_finding,0.03368958830833435,op_anaes_inhaled,0.032671086490154266
16,0.0,0.0,,,IE,2,approach_op_,0.1297764778137207,pre_indication,0.09166406095027924,op_img_stone_mx,0.07546202838420868,op_comp,0.07203787565231323,pre_urgency,0.058421872556209564,op_operator_cons,0.04353724420070648,cbd_exploration_op_,0.03920420631766319,op_performed_stc,0.03721784055233002,pre_img_finding,0.0352310985326767,op_anaes_inhaled,0.03413170576095581
14,0.0,0.0,,,KZ,1,approach_op_,0.12775839865207672,pre_indication,0.09232237190008163,op_img_stone_mx,0.0798041820526123,op_comp,0.07637034356594086,pre_urgency,0.06108621507883072,op_performed_stc,0.0429074801504612,op_operator_cons,0.0418233722448349,cbd_exploration_op_,0.04131433740258217,pre_img_finding_cbd,0.032488007098436356,op_nassar,0.032352689653635025
14,0.0,0.0,,,ID,1,approach_op_,0.14396774768829346,pre_img_finding,0.10178756713867188,pre_indication,0.0791124552488327,op_anaes_inhaled,0.06705819070339203,has_cbd_stones,0.06200620159506798,op_comp,0.059170644730329514,op_operator_cons,0.05572659149765968,op_abx_indication,0.043947361409664154,op_anaes_grouped,0.04075990617275238,op_anaes_regional,0.03906317055225372
13,1.0,0.07692307692307693,0.9166666666666666,0.5,AT,2,approach_op_,0.11751013994216919,pre_indication,0.09376738965511322,op_img_stone_mx,0.08975288271903992,pre_urgency,0.06253739446401596,op_nassar,0.05798034369945526,op_comp,0.05640439689159393,pre_img_finding_cbd,0.05035834014415741,op_operator_cons,0.0401575081050396,cbd_exploration_op_,0.0387110561132431,op_performed_stc,0.03559067100286484
13,0.0,0.0,,,QA,2,approach_op_,0.12839290499687195,pre_indication,0.09196615219116211,op_comp,0.07980766892433167,op_img_stone_mx,0.07767077535390854,pre_urgency,0.06238172948360443,op_performed_stc,0.044905222952365875,op_operator_cons,0.04221385717391968,cbd_exploration_op_,0.04085814580321312,pre_indication_atlanta,0.03072308748960495,op_nassar,0.030203312635421753
12,0.0,0.0,,,PY,1,approach_op_,0.1369607299566269,pre_indication,0.09114929288625717,op_comp,0.08043233305215836,op_img_stone_mx,0.06758362799882889,pre_urgency,0.05729849636554718,op_operator_cons,0.046781085431575775,cbd_exploration_op_,0.04102710634469986,op_performed_stc,0.03911130130290985,pre_img_finding,0.032693587243556976,op_anaes_inhaled,0.031515397131443024
11,1.0,0.09090909090909091,0.9,0.5,NL,2,op_img_stone_mx,0.11809508502483368,pre_indication,0.0956788957118988,approach_op_,0.09500442445278168,pre_urgency,0.07671094685792923,op_nassar,0.07220137119293213,pre_img_finding_cbd,0.06496381014585495,op_comp,0.06184723973274231,op_performed_stc,0.0512080192565918,pre_indication_atlanta,0.03833369165658951,cbd_exploration_op_,0.03494761139154434
10,0.0,0.0,,,SO,0,approach_op_,0.15636825561523438,pre_indication,0.08700418472290039,op_comp,0.06722845137119293,pre_img_finding,0.06177632510662079,op_operator_cons,0.060057442635297775,op_anaes_inhaled,0.053816985338926315,op_anaes_grouped,0.04203459620475769,op_abx_indication,0.04110250994563103,pre_urgency,0.04002368077635765,op_img,0.03682843595743179
10,0.0,0.0,,,PS,1,approach_op_,0.12281438708305359,pre_indication,0.09281325340270996,op_img_stone_mx,0.0842139720916748,op_comp,0.07343597710132599,pre_urgency,0.06318328529596329,op_performed_stc,0.04210822284221649,op_nassar,0.03965190798044205,op_operator_cons,0.0394253209233284,cbd_exploration_op_,0.03923610597848892,pre_img_finding_cbd,0.03852159157395363
9,0.0,0.0,,,BE,2,approach_op_,0.11255146563053131,op_img_stone_mx,0.09831108897924423,pre_indication,0.09438444674015045,op_comp,0.0715293437242508,pre_urgency,0.06901934742927551,op_performed_stc,0.049125585705041885,op_nassar,0.0469624288380146,pre_img_finding_cbd,0.045146796852350235,cbd_exploration_op_,0.03947116434574127,pre_indication_atlanta,0.03469870612025261
9,0.0,0.0,,,IQ,1,op_nassar,0.1313536912202835,approach_op_,0.09653265029191971,op_img_stone_mx,0.09144896268844604,pre_indication,0.0864773765206337,pre_urgency,0.06472912430763245,pre_img_finding_cbd,0.06469977647066116,op_comp,0.054062288254499435,op_performed_stc,0.035345882177352905,op_operator_cons,0.030991563573479652,comorb_n,0.03060811758041382
8,0.0,0.0,,,SY,0,approach_op_,0.1131153553724289,op_img_stone_mx,0.09419842064380646,pre_indication,0.09194744378328323,op_comp,0.06825920939445496,pre_urgency,0.06723705679178238,op_nassar,0.057354994118213654,pre_img_finding_cbd,0.05089947208762169,op_performed_stc,0.04339404031634331,cbd_exploration_op_,0.037175145000219345,op_operator_cons,0.035160183906555176
